,area_plantada,area_colhida,qtd_produzida,valor_producao,rend_med_producao,pib,pib_per_capita,ano,preco_br,preco_us
951,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,20.75,8.74
952,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,21.43,9.01
953,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,20.96,8.8
954,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,21.52,9.01
955,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,21.68,9.08
956,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,21.84,9.23
957,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,21.94,9.3
958,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,22.32,9.38
959,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,22.61,9.4
960,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,22.96,9.48
961,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,22.7,9.41
962,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,22.82,9.29
963,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,23.26,9.38
964,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,23.43,9.49
965,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,22.25,9.34
966,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,21.35,9.24
967,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,20.91,9.09
968,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,21.15,9.09
969,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,21.68,9.4
970,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,21.38,9.3
971,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,22.67,9.82
972,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,23.22,9.96
973,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,23.59,10.03
974,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,23.66,9.77
975,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,24.43,9.89
976,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,25.25,10.02
977,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,25.93,10.41
978,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.03,10.62
979,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.58,10.88
980,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.67,10.83
981,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.24,10.55
982,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.6,11.04
983,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.3,10.68
984,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.43,10.53
985,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,25.41,10.36
986,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,24.94,10.33
987,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,25.53,10.33
988,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.31,10.57
989,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.18,10.96
990,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.28,11.09
991,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.41,10.94
992,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.5,10.74
993,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.3,10.94
994,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.82,10.76
995,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.41,10.54
996,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.39,10.72
997,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.59,10.7
998,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.02,10.94
999,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.38,11.1
1000,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.01,11.37
1001,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.29,11.32
1002,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.29,11.24
1003,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.4,11.4
1004,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.82,11.12
1005,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.13,11.16
1006,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.85,11.06
1007,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.02,10.99
1008,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.97,11.09
1009,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.63,10.92
1010,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.73,10.88
1011,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.85,10.88
1012,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.91,10.91
1013,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.99,10.99
1014,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.05,11.08
1015,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.21,11.0
1016,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.35,11.05
1017,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.4,11.11
1018,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.48,11.05
1019,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.49,11.02
1020,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.55,10.95
1021,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.5,10.71
1022,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.61,10.65
1023,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.38,11.04
1024,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.57,11.07
1025,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.51,11.06
1026,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.59,10.98
1027,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.55,10.91
1028,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.64,10.75
1029,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.77,10.5
1030,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.78,10.95
1031,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.87,11.0
1032,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.79,10.88
1033,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.68,11.09
1034,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.31,10.98
1035,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.09,10.86
1036,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.98,10.71
1037,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.1,10.69
1038,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.16,10.65
1039,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.38,10.58
1040,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.49,10.64
1041,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.66,10.66
1042,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.76,10.74
1043,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.96,10.77
1044,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.61,10.68
1045,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.53,10.88
1046,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.42,10.81
1047,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.59,10.72
1048,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.58,10.81
1049,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.54,10.85
1050,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.7,10.88
1051,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,30.11,10.91
1052,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,30.17,11.11
1053,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,30.32,11.12
1054,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,30.36,11.15
1055,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,30.3,11.13
1056,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,30.22,11.2
1057,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,30.33,11.34
1058,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,30.6,11.78
1059,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,30.59,11.72
1060,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,30.59,11.94
1061,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,30.3,11.97
1062,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.91,11.78
1063,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.85,11.7
1064,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.87,11.84
1065,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.89,11.74
1066,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.8,11.79
1067,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,30.07,11.93
1068,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.93,11.71
1069,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.86,11.74
1070,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.84,11.77
1071,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.78,11.89
1072,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.54,11.91
1073,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,29.05,11.75
1074,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.92,11.65
1075,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.77,11.33
1076,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.78,11.53
1077,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.72,11.71
1078,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.7,11.78
1079,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.58,11.73
1080,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.53,11.79
1081,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.43,11.88
1082,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,28.15,12.07
1083,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.73,11.65
1084,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,27.37,11.55
1085,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.94,11.35
1086,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.79,11.27
1087,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.72,11.34
1088,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.59,11.44
1089,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.37,11.49
1090,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.29,11.26
1091,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,26.21,11.21
1092,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,25.84,11.13
1093,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,25.84,11.09
1094,13988351.0,13985099.0,37907259.0,10978839.0,2710.0,1315755.0,7467.03,2001,25.69,11.09
1095,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.61,11.12
1096,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.58,11.14
1097,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.49,10.93
1098,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.36,10.89
1099,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.1,10.57
1100,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.11,10.57
1101,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,24.96,10.31
1102,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.12,10.46
1103,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.24,10.54
1104,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.2,10.62
1105,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.26,10.67
1106,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.26,10.61
1107,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.14,10.63
1108,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.1,10.57
1109,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.18,10.57
1110,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.21,10.57
1111,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.21,10.48
1112,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.12,10.41
1113,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,24.88,10.26
1114,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,24.79,10.17
1115,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,24.67,10.14
1116,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,24.6,10.19
1117,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,24.52,10.17
1118,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,24.39,10.06
1119,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,24.26,10.01
1120,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,23.95,9.83
1121,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,23.72,9.63
1122,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,23.57,9.58
1123,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,22.75,9.44
1124,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,22.25,9.15
1125,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,22.02,9.07
1126,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.89,8.99
1127,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.71,8.96
1128,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.62,8.93
1129,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.64,8.93
1130,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.59,8.91
1131,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.3,8.89
1132,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,20.85,8.71
1133,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,20.55,8.71
1134,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,20.38,8.62
1135,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,20.35,8.68
1136,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,20.23,8.7
1137,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,20.14,8.64
1138,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,20.18,8.52
1139,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,20.58,8.67
1140,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,20.69,8.8
1141,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.0,8.91
1142,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.05,9.03
1143,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.11,8.99
1144,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.33,9.1
1145,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.55,9.18
1146,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.53,9.19
1147,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.54,9.19
1148,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.51,9.17
1149,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.64,9.23
1150,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.82,9.23
1151,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.96,9.29
1152,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,22.01,9.38
1153,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,22.07,9.5
1154,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,22.1,9.5
1155,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,22.15,9.61
1156,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,22.13,9.62
1157,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.98,9.51
1158,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.78,9.46
1159,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.68,9.51
1160,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.53,9.39
1161,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.35,9.37
1162,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.0,9.26
1163,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.05,9.22
1164,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.29,9.28
1165,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.42,9.22
1166,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,21.91,9.44
1167,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,22.52,9.69
1168,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,22.78,9.78
1169,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,23.07,9.9
1170,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,23.37,9.98
1171,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,23.63,10.01
1172,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,24.19,10.26
1173,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,24.27,10.27
1174,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,23.92,10.09
1175,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,23.48,9.93
1176,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,23.19,9.82
1177,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,23.03,9.61
1178,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,23.04,9.56
1179,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,23.27,9.61
1180,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,23.25,9.55
1181,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,23.57,9.66
1182,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,24.24,9.8
1183,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,24.67,10.0
1184,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.1,9.96
1185,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.19,10.04
1186,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.45,10.16
1187,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.6,10.38
1188,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.59,10.33
1189,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,25.9,10.43
1190,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,26.34,10.61
1191,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,26.55,10.52
1192,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,26.81,10.6
1193,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,26.84,10.64
1194,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,26.84,10.62
1195,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,27.23,10.77
1196,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,27.44,10.92
1197,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,27.89,11.09
1198,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,28.13,11.09
1199,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,29.11,11.21
1200,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,29.48,11.3
1201,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,29.99,11.27
1202,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,29.83,11.31
1203,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,28.75,10.91
1204,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,28.97,10.68
1205,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,29.23,10.46
1206,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,28.95,10.68
1207,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,28.93,10.65
1208,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,28.71,10.78
1209,16376035.0,16359441.0,42107618.0,17233232.0,2573.0,1488787.0,8340.58,2002,28.44,10.48
