data;preco_br;;;;
25/07/2012;79,91;;;;
26/07/2012;80,29;;;;
27/07/2012;80,56;;;;
30/07/2012;81,16;;;;
31/07/2012;81,78;;;;
01/08/2012;81,59;;;;
02/08/2012;81,21;;;;
03/08/2012;81,03;;;;
06/08/2012;80,46;;;;
07/08/2012;80,14;;;;
08/08/2012;79,86;;;;
09/08/2012;81,02;;;;
10/08/2012;81,69;;;;
13/08/2012;81,07;;;;
14/08/2012;80,84;;;;
15/08/2012;80,9;;;;
16/08/2012;80,75;;;;
17/08/2012;81,05;;;;
20/08/2012;81,32;;;;
21/08/2012;81,88;;;;
22/08/2012;82,3;;;;
23/08/2012;82,75;;;;
24/08/2012;83,32;;;;
27/08/2012;83,86;;;;
28/08/2012;83,89;;;;
29/08/2012;84,9;;;;
30/08/2012;85,02;;;;
31/08/2012;85,32;;;;
03/09/2012;85,11;;;;
04/09/2012;85,93;;;;
05/09/2012;86,14;;;;
06/09/2012;85,96;;;;
10/09/2012;85,74;;;;
11/09/2012;84,98;;;;
12/09/2012;85,31;;;;
13/09/2012;85,06;;;;
14/09/2012;84,77;;;;
17/09/2012;84,48;;;;
18/09/2012;83,4;;;;
19/09/2012;83,12;;;;
20/09/2012;83,33;;;;
21/09/2012;82,44;;;;
24/09/2012;79,82;;;;
25/09/2012;77,99;;;;
26/09/2012;77,45;;;;
27/09/2012;77,48;;;;
28/09/2012;76,88;;;;
01/10/2012;75,96;;;;
02/10/2012;74,7;;;;
03/10/2012;73,68;;;;
04/10/2012;73,43;;;;
05/10/2012;73,9;;;;
08/10/2012;73,49;;;;
09/10/2012;73,69;;;;
10/10/2012;73,98;;;;
11/10/2012;74,02;;;;
15/10/2012;73,23;;;;
16/10/2012;73,2;;;;
17/10/2012;73,37;;;;
18/10/2012;73,88;;;;
19/10/2012;74,23;;;;
22/10/2012;74,46;;;;
23/10/2012;74,26;;;;
24/10/2012;75,13;;;;
25/10/2012;75,77;;;;
26/10/2012;76,11;;;;
29/10/2012;75,62;;;;
30/10/2012;75,43;;;;
31/10/2012;75,46;;;;
01/11/2012;75,91;;;;
05/11/2012;75,71;;;;
06/11/2012;75,68;;;;
07/11/2012;75,72;;;;
08/11/2012;75,61;;;;
09/11/2012;75,74;;;;
12/11/2012;74,48;;;;
13/11/2012;73,86;;;;
14/11/2012;73,85;;;;
16/11/2012;73,82;;;;
19/11/2012;74,08;;;;
20/11/2012;74;;;;
21/11/2012;73,99;;;;
22/11/2012;74,07;;;;
23/11/2012;74,24;;;;
26/11/2012;73,96;;;;
27/11/2012;74,27;;;;
28/11/2012;74,22;;;;
29/11/2012;74,47;;;;
30/11/2012;74,22;;;;
03/12/2012;74,34;;;;
04/12/2012;74,08;;;;
05/12/2012;74,29;;;;
06/12/2012;74,42;;;;
07/12/2012;74,17;;;;
10/12/2012;73,74;;;;
11/12/2012;73,62;;;;
12/12/2012;73,7;;;;
13/12/2012;73,76;;;;
14/12/2012;73,94;;;;
17/12/2012;73,7;;;;
18/12/2012;73,31;;;;
19/12/2012;72,93;;;;
20/12/2012;71,92;;;;
21/12/2012;71,94;;;;
26/12/2012;72,22;;;;
27/12/2012;71,43;;;;
28/12/2012;71,01;;;;
02/01/2013;70,39;;;;
03/01/2013;68,85;;;;
04/01/2013;67,53;;;;
07/01/2013;67,83;;;;
08/01/2013;65,94;;;;
09/01/2013;65,63;;;;
10/01/2013;65,61;;;;
11/01/2013;64,87;;;;
14/01/2013;64,71;;;;
15/01/2013;64,98;;;;
16/01/2013;64,77;;;;
17/01/2013;64,82;;;;
18/01/2013;65,15;;;;
21/01/2013;65,12;;;;
22/01/2013;65,07;;;;
23/01/2013;62,63;;;;
24/01/2013;61,78;;;;
25/01/2013;61,95;;;;
28/01/2013;61,53;;;;
29/01/2013;60,92;;;;
30/01/2013;60,96;;;;
31/01/2013;60,57;;;;
01/02/2013;60,75;;;;
04/02/2013;60,72;;;;
05/02/2013;61,18;;;;
06/02/2013;61,1;;;;
07/02/2013;61,09;;;;
08/02/2013;60,92;;;;
13/02/2013;58,97;;;;
14/02/2013;58,91;;;;
15/02/2013;58,63;;;;
18/02/2013;58,77;;;;
19/02/2013;59,29;;;;
20/02/2013;60,2;;;;
21/02/2013;60,44;;;;
22/02/2013;61,08;;;;
25/02/2013;59,35;;;;
26/02/2013;58,96;;;;
27/02/2013;59,17;;;;
28/02/2013;59,24;;;;
01/03/2013;58,71;;;;
04/03/2013;58,51;;;;
05/03/2013;59,07;;;;
06/03/2013;59,02;;;;
07/03/2013;59,01;;;;
08/03/2013;58,74;;;;
11/03/2013;58,73;;;;
12/03/2013;58,51;;;;
13/03/2013;57,94;;;;
14/03/2013;57,5;;;;
15/03/2013;57,16;;;;
18/03/2013;56,39;;;;
19/03/2013;55,99;;;;
20/03/2013;56,07;;;;
21/03/2013;57;;;;
22/03/2013;57,4;;;;
25/03/2013;57,54;;;;
26/03/2013;57,62;;;;
27/03/2013;58,06;;;;
28/03/2013;57,54;;;;
01/04/2013;56,58;;;;
02/04/2013;55,94;;;;
03/04/2013;55,49;;;;
04/04/2013;55,17;;;;
05/04/2013;55;;;;
08/04/2013;54,93;;;;
09/04/2013;55,01;;;;
10/04/2013;55,02;;;;
11/04/2013;54,98;;;;
12/04/2013;55,47;;;;
15/04/2013;55,39;;;;
16/04/2013;55,68;;;;
17/04/2013;55,76;;;;
18/04/2013;56,89;;;;
19/04/2013;56,84;;;;
22/04/2013;56,24;;;;
23/04/2013;56,26;;;;
24/04/2013;55,83;;;;
25/04/2013;55,58;;;;
26/04/2013;55,84;;;;
29/04/2013;56,27;;;;
30/04/2013;56,52;;;;
02/05/2013;55,98;;;;
03/05/2013;56,23;;;;
06/05/2013;55,88;;;;
07/05/2013;55,97;;;;
08/05/2013;56,24;;;;
09/05/2013;56,45;;;;
10/05/2013;56,88;;;;
13/05/2013;57,03;;;;
14/05/2013;57,21;;;;
15/05/2013;57,41;;;;
16/05/2013;57,94;;;;
17/05/2013;58,83;;;;
20/05/2013;59,33;;;;
21/05/2013;59,69;;;;
22/05/2013;60,92;;;;
23/05/2013;61,95;;;;
24/05/2013;61,12;;;;
27/05/2013;60,94;;;;
28/05/2013;61,75;;;;
29/05/2013;61,95;;;;
31/05/2013;63,18;;;;
03/06/2013;63,99;;;;
04/06/2013;64,27;;;;
05/06/2013;64,94;;;;
06/06/2013;64,32;;;;
07/06/2013;64,7;;;;
10/06/2013;64,15;;;;
11/06/2013;64,84;;;;
12/06/2013;65,25;;;;
13/06/2013;64,64;;;;
14/06/2013;64,5;;;;
17/06/2013;64,59;;;;
18/06/2013;65,47;;;;
19/06/2013;65,41;;;;
20/06/2013;66,79;;;;
21/06/2013;67;;;;
24/06/2013;66,54;;;;
25/06/2013;66,67;;;;
26/06/2013;66;;;;
27/06/2013;65,68;;;;
28/06/2013;65,96;;;;
01/07/2013;66,03;;;;
02/07/2013;65,93;;;;
03/07/2013;66,73;;;;
04/07/2013;66,51;;;;
05/07/2013;66,18;;;;
08/07/2013;65,84;;;;
09/07/2013;66,32;;;;
10/07/2013;66,5;;;;
11/07/2013;66,46;;;;
12/07/2013;65,94;;;;
15/07/2013;65,26;;;;
16/07/2013;66,16;;;;
17/07/2013;66,13;;;;
18/07/2013;65,62;;;;
19/07/2013;66,31;;;;
22/07/2013;66,89;;;;
23/07/2013;66,45;;;;
24/07/2013;65,19;;;;
25/07/2013;62,3;;;;
26/07/2013;61,59;;;;
29/07/2013;61,81;;;;
30/07/2013;62,2;;;;
31/07/2013;62,68;;;;
01/08/2013;62;;;;
02/08/2013;62,27;;;;
05/08/2013;60,89;;;;
06/08/2013;60,79;;;;
07/08/2013;61,32;;;;
08/08/2013;61,79;;;;
09/08/2013;61,52;;;;
12/08/2013;61,92;;;;
13/08/2013;63,34;;;;
14/08/2013;63,75;;;;
15/08/2013;65,42;;;;
16/08/2013;66,67;;;;
19/08/2013;68,47;;;;
20/08/2013;68,46;;;;
21/08/2013;69,58;;;;
22/08/2013;69,89;;;;
23/08/2013;69,74;;;;
26/08/2013;71,84;;;;
27/08/2013;72,26;;;;
28/08/2013;71,55;;;;
29/08/2013;71,92;;;;
30/08/2013;71,38;;;;
02/09/2013;71,27;;;;
03/09/2013;73,03;;;;
04/09/2013;71,43;;;;
05/09/2013;71,03;;;;
06/09/2013;70,75;;;;
09/09/2013;70,95;;;;
10/09/2013;70,26;;;;
11/09/2013;70,81;;;;
12/09/2013;71,8;;;;
13/09/2013;73,41;;;;
16/09/2013;71,33;;;;
17/09/2013;70,75;;;;
18/09/2013;70,57;;;;
19/09/2013;70,08;;;;
20/09/2013;69,03;;;;
23/09/2013;68,95;;;;
24/09/2013;69,54;;;;
25/09/2013;69,7;;;;
26/09/2013;70,71;;;;
27/09/2013;70,88;;;;
30/09/2013;70,64;;;;
01/10/2013;69,16;;;;
02/10/2013;69,77;;;;
03/10/2013;70,28;;;;
04/10/2013;71,62;;;;
07/10/2013;72,4;;;;
08/10/2013;72,79;;;;
09/10/2013;73,38;;;;
10/10/2013;73,03;;;;
11/10/2013;73,29;;;;
14/10/2013;73,39;;;;
15/10/2013;72,83;;;;
16/10/2013;72,69;;;;
17/10/2013;72,99;;;;
18/10/2013;72,28;;;;
21/10/2013;72,14;;;;
22/10/2013;72,48;;;;
23/10/2013;72,96;;;;
24/10/2013;73,65;;;;
25/10/2013;73,47;;;;
28/10/2013;73,1;;;;
29/10/2013;72,45;;;;
30/10/2013;72,36;;;;
31/10/2013;73,29;;;;
01/11/2013;73,06;;;;
04/11/2013;73,04;;;;
05/11/2013;72,68;;;;
06/11/2013;72,92;;;;
07/11/2013;73,51;;;;
08/11/2013;73,81;;;;
11/11/2013;74,01;;;;
12/11/2013;74,48;;;;
13/11/2013;75,19;;;;
14/11/2013;74,96;;;;
18/11/2013;73,32;;;;
19/11/2013;73,28;;;;
20/11/2013;73,03;;;;
21/11/2013;73,36;;;;
22/11/2013;73,82;;;;
25/11/2013;74,99;;;;
26/11/2013;75,05;;;;
27/11/2013;75,53;;;;
28/11/2013;75,38;;;;
29/11/2013;75,63;;;;
02/12/2013;75,89;;;;
03/12/2013;75,43;;;;
04/12/2013;76,27;;;;
05/12/2013;76,09;;;;
06/12/2013;75,44;;;;
09/12/2013;74,97;;;;
10/12/2013;74,59;;;;
11/12/2013;74,32;;;;
12/12/2013;74,17;;;;
13/12/2013;73,28;;;;
16/12/2013;73,56;;;;
17/12/2013;73,04;;;;
18/12/2013;73,42;;;;
19/12/2013;72,96;;;;
20/12/2013;72,83;;;;
23/12/2013;72,87;;;;
26/12/2013;72,72;;;;
27/12/2013;72,59;;;;
30/12/2013;72,42;;;;
02/01/2014;72,18;;;;
03/01/2014;71,42;;;;
06/01/2014;71,38;;;;
07/01/2014;70,31;;;;
08/01/2014;70,14;;;;
09/01/2014;68,97;;;;
10/01/2014;68,64;;;;
13/01/2014;67,59;;;;
14/01/2014;67,78;;;;
15/01/2014;67,6;;;;
16/01/2014;67,77;;;;
17/01/2014;67,46;;;;
20/01/2014;67,58;;;;
21/01/2014;66,55;;;;
22/01/2014;65,07;;;;
23/01/2014;65,04;;;;
24/01/2014;65,02;;;;
27/01/2014;65,1;;;;
28/01/2014;64,81;;;;
29/01/2014;64,31;;;;
30/01/2014;64,5;;;;
31/01/2014;64,15;;;;
03/02/2014;63,93;;;;
04/02/2014;64,08;;;;
05/02/2014;64,33;;;;
06/02/2014;64,35;;;;
07/02/2014;64,51;;;;
10/02/2014;64,99;;;;
11/02/2014;65,52;;;;
12/02/2014;65,71;;;;
13/02/2014;66,49;;;;
14/02/2014;67,76;;;;
17/02/2014;67,47;;;;
18/02/2014;68,16;;;;
19/02/2014;68,39;;;;
20/02/2014;68,45;;;;
21/02/2014;68,34;;;;
24/02/2014;68,53;;;;
25/02/2014;68,41;;;;
26/02/2014;69,11;;;;
27/02/2014;69,73;;;;
28/02/2014;69,19;;;;
05/03/2014;69,77;;;;
06/03/2014;69,49;;;;
07/03/2014;70,87;;;;
10/03/2014;70,65;;;;
11/03/2014;69,89;;;;
12/03/2014;68,92;;;;
13/03/2014;68,95;;;;
14/03/2014;68,74;;;;
17/03/2014;68,5;;;;
18/03/2014;69,05;;;;
19/03/2014;69,18;;;;
20/03/2014;69,91;;;;
21/03/2014;68,64;;;;
24/03/2014;68,14;;;;
25/03/2014;67,52;;;;
26/03/2014;67,58;;;;
27/03/2014;67,18;;;;
28/03/2014;66,57;;;;
31/03/2014;67,24;;;;
01/04/2014;68,34;;;;
02/04/2014;68,36;;;;
03/04/2014;68,66;;;;
04/04/2014;67,81;;;;
07/04/2014;67,52;;;;
08/04/2014;66,46;;;;
09/04/2014;67,34;;;;
10/04/2014;66,8;;;;
11/04/2014;66,39;;;;
14/04/2014;66,32;;;;
15/04/2014;68,16;;;;
16/04/2014;69,27;;;;
17/04/2014;68,84;;;;
22/04/2014;68,15;;;;
23/04/2014;67,47;;;;
24/04/2014;66,83;;;;
25/04/2014;67,81;;;;
28/04/2014;68,9;;;;
29/04/2014;69,29;;;;
30/04/2014;69,11;;;;
02/05/2014;67,07;;;;
05/05/2014;66,92;;;;
06/05/2014;66,39;;;;
07/05/2014;66,56;;;;
08/05/2014;67,29;;;;
09/05/2014;67,53;;;;
12/05/2014;67,42;;;;
13/05/2014;67,3;;;;
14/05/2014;67,43;;;;
15/05/2014;67,62;;;;
16/05/2014;67,28;;;;
19/05/2014;67,41;;;;
20/05/2014;68,38;;;;
21/05/2014;68,27;;;;
22/05/2014;69,2;;;;
23/05/2014;68,8;;;;
26/05/2014;68,93;;;;
27/05/2014;68,58;;;;
28/05/2014;68,69;;;;
29/05/2014;68,51;;;;
30/05/2014;68,48;;;;
02/06/2014;69,05;;;;
03/06/2014;68,95;;;;
04/06/2014;69,3;;;;
05/06/2014;69,02;;;;
06/06/2014;68,31;;;;
09/06/2014;67,38;;;;
10/06/2014;67,69;;;;
11/06/2014;67,59;;;;
12/06/2014;67,52;;;;
13/06/2014;66,84;;;;
16/06/2014;66,82;;;;
17/06/2014;66,54;;;;
18/06/2014;66,65;;;;
20/06/2014;66,97;;;;
23/06/2014;67,06;;;;
24/06/2014;66,84;;;;
25/06/2014;67,02;;;;
26/06/2014;67,38;;;;
27/06/2014;67,52;;;;
30/06/2014;66,33;;;;
01/07/2014;65,23;;;;
02/07/2014;66,35;;;;
03/07/2014;65,82;;;;
04/07/2014;66,29;;;;
07/07/2014;64,9;;;;
08/07/2014;64,84;;;;
09/07/2014;64,74;;;;
10/07/2014;64,63;;;;
11/07/2014;63,66;;;;
14/07/2014;62,73;;;;
15/07/2014;61,82;;;;
16/07/2014;62,13;;;;
17/07/2014;62,76;;;;
18/07/2014;62,02;;;;
21/07/2014;61,94;;;;
22/07/2014;61,83;;;;
23/07/2014;62,21;;;;
24/07/2014;63,19;;;;
25/07/2014;63,02;;;;
28/07/2014;63,74;;;;
29/07/2014;63,95;;;;
30/07/2014;63,79;;;;
31/07/2014;63,89;;;;
01/08/2014;63,93;;;;
04/08/2014;63,41;;;;
05/08/2014;62,98;;;;
06/08/2014;63,61;;;;
07/08/2014;63,49;;;;
08/08/2014;63,92;;;;
11/08/2014;64,14;;;;
12/08/2014;63,37;;;;
13/08/2014;63,18;;;;
14/08/2014;63,21;;;;
15/08/2014;63,59;;;;
18/08/2014;63,56;;;;
19/08/2014;63,2;;;;
20/08/2014;63,77;;;;
21/08/2014;63,73;;;;
22/08/2014;64,25;;;;
25/08/2014;63,89;;;;
26/08/2014;63,21;;;;
27/08/2014;62,95;;;;
28/08/2014;62,76;;;;
29/08/2014;62,33;;;;
01/09/2014;62,02;;;;
02/09/2014;61,71;;;;
03/09/2014;60,81;;;;
04/09/2014;58,96;;;;
05/09/2014;59,35;;;;
08/09/2014;59,1;;;;
09/09/2014;58,69;;;;
10/09/2014;58,69;;;;
11/09/2014;57,69;;;;
12/09/2014;57,9;;;;
15/09/2014;57,9;;;;
16/09/2014;58,33;;;;
17/09/2014;58,2;;;;
18/09/2014;58,33;;;;
19/09/2014;58,78;;;;
22/09/2014;58,28;;;;
23/09/2014;58,35;;;;
24/09/2014;58,7;;;;
25/09/2014;58,59;;;;
26/09/2014;58,51;;;;
29/09/2014;58,48;;;;
30/09/2014;59,24;;;;
01/10/2014;58,7;;;;
02/10/2014;58,75;;;;
03/10/2014;58,59;;;;
06/10/2014;58,27;;;;
07/10/2014;58,27;;;;
08/10/2014;58,21;;;;
09/10/2014;57,92;;;;
10/10/2014;58,13;;;;
13/10/2014;57,85;;;;
14/10/2014;58,72;;;;
15/10/2014;59,21;;;;
16/10/2014;59,37;;;;
17/10/2014;59,09;;;;
20/10/2014;59,04;;;;
21/10/2014;59,52;;;;
22/10/2014;60,29;;;;
23/10/2014;60,67;;;;
24/10/2014;60,98;;;;
27/10/2014;61,23;;;;
28/10/2014;62,15;;;;
29/10/2014;62,02;;;;
30/10/2014;61,92;;;;
31/10/2014;61,45;;;;
03/11/2014;62,47;;;;
04/11/2014;62,54;;;;
05/11/2014;62,46;;;;
06/11/2014;62,69;;;;
07/11/2014;63,46;;;;
10/11/2014;63,45;;;;
11/11/2014;63,45;;;;
12/11/2014;63,91;;;;
13/11/2014;64,81;;;;
14/11/2014;64,54;;;;
17/11/2014;63,82;;;;
18/11/2014;63,17;;;;
19/11/2014;62,32;;;;
20/11/2014;61,65;;;;
21/11/2014;62,37;;;;
24/11/2014;62,31;;;;
25/11/2014;62,39;;;;
26/11/2014;62,73;;;;
27/11/2014;62,47;;;;
28/11/2014;63,14;;;;
01/12/2014;62,06;;;;
02/12/2014;62,65;;;;
03/12/2014;62,03;;;;
04/12/2014;61,83;;;;
05/12/2014;62,07;;;;
08/12/2014;62,14;;;;
09/12/2014;62,4;;;;
10/12/2014;62,8;;;;
11/12/2014;62,87;;;;
12/12/2014;62,99;;;;
15/12/2014;62,68;;;;
16/12/2014;63,1;;;;
17/12/2014;62,64;;;;
18/12/2014;62,56;;;;
19/12/2014;62,21;;;;
22/12/2014;62,29;;;;
23/12/2014;62,45;;;;
26/12/2014;62,31;;;;
29/12/2014;62,3;;;;
30/12/2014;62,04;;;;
02/01/2015;61,8;;;;
05/01/2015;62,3;;;;
06/01/2015;62,29;;;;
07/01/2015;62,02;;;;
08/01/2015;62,1;;;;
09/01/2015;61,56;;;;
12/01/2015;60,89;;;;
13/01/2015;60,83;;;;
14/01/2015;59,47;;;;
15/01/2015;59,1;;;;
16/01/2015;58,46;;;;
19/01/2015;58,75;;;;
20/01/2015;58,21;;;;
21/01/2015;57,74;;;;
22/01/2015;57,49;;;;
23/01/2015;56,92;;;;
26/01/2015;57,05;;;;
27/01/2015;57,04;;;;
28/01/2015;56,74;;;;
29/01/2015;56,78;;;;
30/01/2015;57,58;;;;
02/02/2015;58,17;;;;
03/02/2015;58,54;;;;
04/02/2015;58,52;;;;
05/02/2015;58,83;;;;
06/02/2015;59,14;;;;
09/02/2015;59,62;;;;
10/02/2015;60,18;;;;
11/02/2015;60,12;;;;
12/02/2015;59,89;;;;
13/02/2015;60,02;;;;
18/02/2015;60,43;;;;
19/02/2015;61,42;;;;
20/02/2015;61,57;;;;
23/02/2015;61,16;;;;
24/02/2015;61,24;;;;
25/02/2015;61,62;;;;
26/02/2015;61,38;;;;
27/02/2015;61,71;;;;
02/03/2015;61,84;;;;
03/03/2015;61,64;;;;
04/03/2015;62,42;;;;
05/03/2015;62;;;;
06/03/2015;62,45;;;;
09/03/2015;63,31;;;;
10/03/2015;64,07;;;;
11/03/2015;64,09;;;;
12/03/2015;64,46;;;;
13/03/2015;65,47;;;;
16/03/2015;64,89;;;;
17/03/2015;64,89;;;;
18/03/2015;64,91;;;;
19/03/2015;65,3;;;;
20/03/2015;65,69;;;;
23/03/2015;65,3;;;;
24/03/2015;64,99;;;;
25/03/2015;65,42;;;;
26/03/2015;65,39;;;;
27/03/2015;65,61;;;;
30/03/2015;65,96;;;;
31/03/2015;65,69;;;;
01/04/2015;65,4;;;;
02/04/2015;65,25;;;;
06/04/2015;64,34;;;;
07/04/2015;64,13;;;;
08/04/2015;63,88;;;;
09/04/2015;63;;;;
10/04/2015;62,88;;;;
13/04/2015;63,02;;;;
14/04/2015;63,17;;;;
15/04/2015;63,36;;;;
16/04/2015;62,97;;;;
17/04/2015;62,87;;;;
20/04/2015;63,2;;;;
22/04/2015;62,79;;;;
23/04/2015;62,82;;;;
24/04/2015;62,27;;;;
27/04/2015;60,94;;;;
28/04/2015;60,51;;;;
29/04/2015;61,23;;;;
30/04/2015;61,75;;;;
04/05/2015;62,92;;;;
05/05/2015;63,7;;;;
06/05/2015;63,56;;;;
07/05/2015;63,28;;;;
08/05/2015;62,29;;;;
11/05/2015;62,8;;;;
12/05/2015;62,83;;;;
13/05/2015;61,63;;;;
14/05/2015;61,17;;;;
15/05/2015;60,92;;;;
18/05/2015;61,57;;;;
19/05/2015;61,62;;;;
20/05/2015;61,02;;;;
21/05/2015;60,9;;;;
22/05/2015;61,22;;;;
25/05/2015;61,26;;;;
26/05/2015;61,66;;;;
27/05/2015;62,29;;;;
28/05/2015;62,32;;;;
29/05/2015;62,96;;;;
01/06/2015;62,46;;;;
02/06/2015;62,56;;;;
03/06/2015;62,4;;;;
05/06/2015;63,42;;;;
08/06/2015;62,27;;;;
09/06/2015;62,38;;;;
10/06/2015;62,28;;;;
11/06/2015;62,52;;;;
12/06/2015;61,91;;;;
15/06/2015;61,55;;;;
16/06/2015;62,21;;;;
17/06/2015;62,8;;;;
18/06/2015;62,66;;;;
19/06/2015;62,87;;;;
22/06/2015;63,35;;;;
23/06/2015;63,51;;;;
24/06/2015;63,5;;;;
25/06/2015;64,65;;;;
26/06/2015;64,37;;;;
29/06/2015;64,19;;;;
30/06/2015;64,48;;;;
01/07/2015;65,54;;;;
02/07/2015;65,86;;;;
03/07/2015;65,44;;;;
06/07/2015;66,1;;;;
07/07/2015;65,88;;;;
08/07/2015;66,62;;;;
09/07/2015;67,98;;;;
10/07/2015;67,6;;;;
13/07/2015;67,4;;;;
14/07/2015;67,26;;;;
15/07/2015;67,37;;;;
16/07/2015;67,57;;;;
17/07/2015;68,02;;;;
20/07/2015;68,01;;;;
21/07/2015;67,96;;;;
22/07/2015;68,51;;;;
23/07/2015;69,59;;;;
24/07/2015;69,86;;;;
27/07/2015;69,03;;;;
28/07/2015;69,14;;;;
29/07/2015;69,26;;;;
30/07/2015;70,13;;;;
31/07/2015;70,08;;;;
03/08/2015;70,82;;;;
04/08/2015;71,63;;;;
05/08/2015;72,35;;;;
06/08/2015;73,09;;;;
07/08/2015;73,18;;;;
10/08/2015;73,44;;;;
11/08/2015;74,07;;;;
12/08/2015;72,51;;;;
13/08/2015;72,4;;;;
14/08/2015;71,77;;;;
17/08/2015;71,01;;;;
18/08/2015;70,74;;;;
19/08/2015;70,96;;;;
20/08/2015;71,09;;;;
21/08/2015;71,32;;;;
24/08/2015;71,65;;;;
25/08/2015;72,31;;;;
26/08/2015;73,37;;;;
27/08/2015;72,38;;;;
28/08/2015;72,62;;;;
31/08/2015;73,06;;;;
01/09/2015;73;;;;
02/09/2015;73,56;;;;
03/09/2015;74,15;;;;
04/09/2015;74,66;;;;
08/09/2015;75,07;;;;
09/09/2015;74,52;;;;
10/09/2015;75,7;;;;
11/09/2015;75,54;;;;
14/09/2015;76,99;;;;
15/09/2015;76,53;;;;
16/09/2015;76,65;;;;
17/09/2015;76,8;;;;
18/09/2015;76,94;;;;
21/09/2015;77;;;;
22/09/2015;78,4;;;;
23/09/2015;79,01;;;;
24/09/2015;79,57;;;;
25/09/2015;78,24;;;;
28/09/2015;78,03;;;;
29/09/2015;79,86;;;;
30/09/2015;78,86;;;;
01/10/2015;78,87;;;;
02/10/2015;78,23;;;;
05/10/2015;77,86;;;;
06/10/2015;77,67;;;;
07/10/2015;76,65;;;;
08/10/2015;76,59;;;;
09/10/2015;76;;;;
13/10/2015;77,8;;;;
14/10/2015;78,53;;;;
15/10/2015;78,44;;;;
16/10/2015;78,31;;;;
19/10/2015;78,51;;;;
20/10/2015;78,57;;;;
21/10/2015;79,45;;;;
22/10/2015;79,53;;;;
23/10/2015;78,96;;;;
26/10/2015;78,25;;;;
27/10/2015;78,39;;;;
28/10/2015;78,26;;;;
29/10/2015;78,24;;;;
30/10/2015;77,88;;;;
03/11/2015;76,89;;;;
04/11/2015;76,12;;;;
05/11/2015;76,28;;;;
06/11/2015;75,61;;;;
09/11/2015;75,79;;;;
10/11/2015;76,15;;;;
11/11/2015;75,12;;;;
12/11/2015;75,71;;;;
13/11/2015;75,42;;;;
16/11/2015;76,08;;;;
17/11/2015;76,19;;;;
18/11/2015;76,19;;;;
19/11/2015;74,72;;;;
20/11/2015;74,38;;;;
23/11/2015;73,93;;;;
24/11/2015;74,29;;;;
25/11/2015;75,16;;;;
26/11/2015;74,91;;;;
27/11/2015;75,48;;;;
30/11/2015;76,65;;;;
01/12/2015;77,03;;;;
02/12/2015;77,4;;;;
03/12/2015;76,94;;;;
04/12/2015;76,66;;;;
07/12/2015;76,64;;;;
08/12/2015;75,91;;;;
09/12/2015;75,84;;;;
10/12/2015;75,86;;;;
11/12/2015;76,35;;;;
14/12/2015;76,49;;;;
15/12/2015;76,73;;;;
16/12/2015;76,99;;;;
17/12/2015;76,32;;;;
18/12/2015;77,19;;;;
21/12/2015;78,1;;;;
22/12/2015;78,61;;;;
23/12/2015;78,21;;;;
28/12/2015;77,59;;;;
29/12/2015;78,55;;;;
30/12/2015;78,07;;;;
04/01/2016;78,14;;;;
05/01/2016;79;;;;
06/01/2016;78,55;;;;
07/01/2016;78,82;;;;
08/01/2016;78,96;;;;
11/01/2016;79,85;;;;
12/01/2016;80,41;;;;
13/01/2016;80,68;;;;
14/01/2016;80,76;;;;
15/01/2016;79,79;;;;
18/01/2016;79,55;;;;
19/01/2016;78,26;;;;
20/01/2016;77,87;;;;
21/01/2016;77,98;;;;
22/01/2016;77,81;;;;
25/01/2016;77,28;;;;
26/01/2016;76,92;;;;
27/01/2016;76,24;;;;
28/01/2016;76,78;;;;
29/01/2016;75,64;;;;
01/02/2016;75,26;;;;
02/02/2016;75,29;;;;
03/02/2016;74,98;;;;
04/02/2016;73,14;;;;
05/02/2016;72,37;;;;
10/02/2016;72,04;;;;
11/02/2016;72,68;;;;
12/02/2016;73,02;;;;
15/02/2016;72,89;;;;
16/02/2016;74,06;;;;
17/02/2016;73,96;;;;
18/02/2016;73,86;;;;
19/02/2016;74,26;;;;
22/02/2016;73,49;;;;
23/02/2016;72,66;;;;
24/02/2016;72,95;;;;
25/02/2016;72,07;;;;
26/02/2016;72,11;;;;
29/02/2016;72,04;;;;
01/03/2016;71,85;;;;
02/03/2016;70,47;;;;
03/03/2016;69,26;;;;
04/03/2016;68,43;;;;
07/03/2016;69,54;;;;
08/03/2016;69,98;;;;
09/03/2016;69,79;;;;
10/03/2016;69,3;;;;
11/03/2016;68,9;;;;
14/03/2016;68,85;;;;
15/03/2016;70,13;;;;
16/03/2016;71,11;;;;
17/03/2016;69,83;;;;
18/03/2016;69,18;;;;
21/03/2016;68,97;;;;
22/03/2016;69,64;;;;
23/03/2016;70,38;;;;
24/03/2016;71,58;;;;
28/03/2016;70,36;;;;
29/03/2016;71,27;;;;
30/03/2016;70,38;;;;
31/03/2016;69,75;;;;
01/04/2016;70,2;;;;
04/04/2016;70,4;;;;
05/04/2016;71,33;;;;
06/04/2016;71,5;;;;
07/04/2016;71,97;;;;
08/04/2016;71,22;;;;
11/04/2016;70,16;;;;
12/04/2016;70,96;;;;
13/04/2016;71,85;;;;
14/04/2016;71,7;;;;
15/04/2016;72,13;;;;
18/04/2016;73,31;;;;
19/04/2016;74,11;;;;
20/04/2016;75,31;;;;
22/04/2016;75,75;;;;
25/04/2016;76,63;;;;
