data,last,max,min,var,price_br,price_us
2011-03-31,4.336,4.336,4.336,-0.73,46.2,28.32
2011-03-30,4.368,4.368,4.368,0.55,45.88,28.16
2011-03-29,4.344,4.344,4.344,0.02,46.03,27.83
2011-03-28,4.343,4.343,4.343,0.88,46.01,27.69
2011-03-25,4.305,4.305,4.305,-0.05,46.06,27.75
2011-03-24,4.307,4.307,4.307,-0.09,45.89,27.68
2011-03-23,4.311,4.311,4.311,0.0,46.27,27.86
2011-03-22,4.311,4.311,4.311,0.44,46.34,27.86
2011-03-21,4.292,4.292,4.292,1.39,46.63,27.97
2011-03-18,4.233,4.233,4.233,0.57,46.62,27.92
2011-03-17,4.209,4.209,4.209,0.65,45.49,26.98
2011-03-16,4.182,4.182,4.182,-0.69,44.7,26.7
2011-03-15,4.211,4.211,4.211,5.17,45.36,27.21
2011-03-14,4.004,4.004,4.004,1.37,45.94,27.64
2011-11-03,3.95,3.95,3.95,0.0,46.06,27.65
2011-10-03,3.95,3.95,3.95,0.0,46.6,28.06
2011-09-03,3.95,3.95,3.95,-1.25,46.87,28.29
2011-04-03,4.012,4.012,4.012,0.0,47.79,29.05
2011-03-03,4.012,4.012,4.012,0.0,47.69,28.87
2011-02-03,4.012,4.012,4.012,0.0,47.5,28.61
2011-01-03,4.012,4.012,4.012,-3.97,46.85,28.15
2011-02-28,4.178,4.178,4.178,-1.58,46.87,28.19
2011-02-25,4.245,4.245,4.245,1.9,46.6,28.01
2011-02-24,4.166,4.166,4.166,0.0,46.04,27.67
2011-02-23,4.166,4.166,4.166,-1.56,46.46,27.73
2011-02-22,4.232,4.232,4.232,1.29,47.63,28.47
2011-02-21,4.178,4.178,4.178,1.53,48.71,29.2
2011-02-18,4.115,4.115,4.115,0.54,48.87,29.37
2011-02-17,4.093,4.093,4.093,-1.21,49.28,29.63
2011-02-16,4.143,4.143,4.143,-0.12,49.44,29.57
2011-02-15,4.148,4.148,4.148,0.0,50.05,29.97
2011-02-14,4.148,4.148,4.148,0.9,50.59,30.31
2011-11-02,4.111,4.111,4.111,0.56,50.79,30.47
2011-10-02,4.088,4.088,4.088,0.96,50.72,30.35
2011-09-02,4.049,4.049,4.049,-0.05,50.69,30.52
2011-01-02,4.051,4.051,4.051,-0.27,50.18,30.15
2011-01-31,4.062,4.062,4.062,0.3,49.65,29.66
2011-01-28,4.05,4.05,4.05,-0.3,49.55,29.41
2011-01-27,4.062,4.062,4.062,-0.59,49.24,29.32
2011-01-26,4.086,4.086,4.086,-1.11,49.37,29.54
2011-01-25,4.132,4.132,4.132,-0.63,50.06,29.96
2011-01-24,4.158,4.158,4.158,1.04,50.12,29.98
2011-01-21,4.115,4.115,4.115,0.49,50.08,29.95
2011-01-20,4.095,4.095,4.095,-0.34,50.37,30.11
2011-01-19,4.109,4.109,4.109,0.51,49.96,29.88
2011-01-18,4.088,4.088,4.088,1.95,50.05,29.85
2011-01-17,4.01,4.01,4.01,0.63,50.08,29.76
2011-01-14,3.985,3.985,3.985,0.0,50.22,29.79
2011-01-13,3.985,3.985,3.985,0.0,49.88,29.88
2011-12-01,3.985,3.985,3.985,-0.77,49.65,29.62
2011-11-01,4.016,4.016,4.016,0.0,49.69,29.46
2011-10-01,4.016,4.016,4.016,-0.02,49.46,29.29
2011-07-01,4.017,4.017,4.017,0.05,49.1,29.16
2011-06-01,4.015,4.015,4.015,-0.07,49.34,29.25
2011-05-01,4.018,4.018,4.018,-0.05,48.88,29.2
2011-04-01,4.02,4.02,4.02,-0.5,48.75,29.29
2010-12-30,4.003,4.003,4.003,0.15,49.08,29.49
2010-12-29,3.997,3.997,3.997,0.05,49.04,29.21
2010-12-28,3.995,3.995,3.995,0.13,48.88,28.9
2010-12-27,3.99,3.99,3.99,0.35,48.85,28.92
2010-12-23,3.941,3.941,3.941,-0.08,48.59,28.69
2010-12-22,3.944,3.944,3.944,-0.15,48.49,28.59
2010-12-21,3.95,3.95,3.95,-0.25,48.42,28.53
2010-12-20,3.96,3.96,3.96,0.23,48.51,28.42
2010-12-17,3.951,3.951,3.951,0.05,48.49,28.27
2010-12-16,3.949,3.949,3.949,-0.35,48.31,28.38
2010-12-15,3.963,3.963,3.963,-0.43,48.35,28.46
2010-12-14,3.98,3.98,3.98,0.35,48.3,28.53
2010-12-13,3.966,3.966,3.966,0.1,48.19,28.4
2010-10-12,3.962,3.962,3.962,-0.15,48.06,28.06
2010-09-12,3.968,3.968,3.968,0.13,48.18,28.19
2010-08-12,3.963,3.963,3.963,-0.43,48.07,28.4
2010-07-12,3.98,3.98,3.98,-0.82,47.92,28.51
2010-06-12,4.013,4.013,4.013,0.35,48.57,28.93
2010-03-12,3.999,3.999,3.999,0.2,48.83,28.98
2010-02-12,3.991,3.991,3.991,0.68,48.89,28.72
2010-01-12,3.964,3.964,3.964,0.23,48.95,28.66
2010-11-30,3.955,3.955,3.955,-0.05,48.69,28.39
2010-11-29,3.957,3.957,3.957,-0.58,49.07,28.48
2010-11-26,3.98,3.98,3.98,-0.87,48.94,28.31
2010-11-25,4.015,4.015,4.015,0.15,49.1,28.53
2010-11-24,4.009,4.009,4.009,0.3,48.93,28.4
2010-11-23,3.997,3.997,3.997,0.18,48.63,28.04
2010-11-22,3.99,3.99,3.99,-0.67,48.56,28.1
2010-11-19,4.017,4.017,4.017,0.45,48.23,28.07
2010-11-18,3.999,3.999,3.999,-0.05,48.42,28.27
2010-11-17,4.001,4.001,4.001,-3.22,48.35,28.01
2010-11-16,4.134,4.134,4.134,-0.72,48.81,28.05
2010-12-11,4.095,4.095,4.095,-1.94,50.66,29.4
2010-11-11,4.176,4.176,4.176,0.0,51.37,29.92
2010-10-11,4.176,4.176,4.176,0.0,51.0,29.84
2010-09-11,4.176,4.176,4.176,0.63,50.15,29.52
2010-08-11,4.15,4.15,4.15,0.0,48.81,28.78
2010-05-11,4.15,4.15,4.15,2.44,48.32,28.78
2010-04-11,4.051,4.051,4.051,0.0,48.1,28.7
2010-03-11,4.051,4.051,4.051,0.0,47.49,27.95
2010-01-11,3.96,3.96,3.96,0.38,47.51,27.83
2010-10-29,3.945,3.945,3.945,-0.73,47.4,27.85
2010-10-28,3.974,3.974,3.974,-0.7,47.49,27.72
2010-10-27,4.002,4.002,4.002,-1.01,46.74,27.18
2010-10-26,4.043,4.043,4.043,0.4,46.84,27.48
2010-10-25,4.027,4.027,4.027,0.75,47.02,27.66
2010-10-22,3.997,3.997,3.997,-0.35,46.63,27.33
2010-10-21,4.011,4.011,4.011,1.31,46.69,27.55
2010-10-20,3.959,3.959,3.959,-0.8,45.94,27.43
2010-10-19,3.991,3.991,3.991,0.18,45.55,27.02
2010-10-18,3.984,3.984,3.984,-0.25,44.81,26.93
2010-10-15,3.994,3.994,3.994,-0.42,45.02,27.04
2010-10-14,4.011,4.011,4.011,0.28,44.84,26.98
2010-10-13,4.0,4.0,4.0,0.93,44.29,26.81
2010-11-10,4.023,4.023,4.023,3.63,44.06,26.44
2010-08-10,3.882,3.882,3.882,-0.15,43.43,26.04
2010-09-30,3.888,3.888,3.888,0.23,42.92,25.37
2010-09-29,3.879,3.879,3.879,-0.64,43.63,25.59
2010-09-28,3.904,3.904,3.904,-0.41,44.02,25.74
2010-09-27,3.92,3.92,3.92,1.77,43.81,25.63
2010-09-21,3.852,3.852,3.852,0.47,43.47,25.34
2010-09-20,3.834,3.834,3.834,0.37,42.83,24.77
2010-09-17,3.82,3.82,3.82,-0.21,42.28,24.61
2010-09-16,3.828,3.828,3.828,0.26,42.24,24.65
2010-09-15,3.818,3.818,3.818,1.46,42.19,24.44
2010-09-14,3.763,3.763,3.763,-0.24,41.68,24.42
2010-09-13,3.772,3.772,3.772,-0.61,41.73,24.33
2010-10-09,3.795,3.795,3.795,0.0,41.89,24.35
2010-09-09,3.795,3.795,3.795,0.0,42.15,24.46
2010-08-09,3.795,3.795,3.795,0.24,42.14,24.44
2010-06-09,3.786,3.786,3.786,0.58,41.95,24.29
2010-03-09,3.764,3.764,3.764,0.27,41.79,24.11
2010-02-09,3.754,3.754,3.754,0.43,41.53,23.98
2010-01-09,3.738,3.738,3.738,-0.05,41.46,23.73
2010-08-31,3.74,3.74,3.74,-1.68,41.68,23.73
